filename,date,file_exists,can_read,missing_base_cols,missing_cities,total_rows,complete_rows,error
china_cities_20190313.csv,2019-03-13,True,True,[],[],360,360,
china_cities_20190314.csv,2019-03-14,True,True,[],[],360,355,
china_cities_20190315.csv,2019-03-15,True,True,[],[],360,301,
china_cities_20190316.csv,2019-03-16,True,True,[],[],360,354,
china_cities_20190317.csv,2019-03-17,True,True,[],[],360,359,
china_cities_20190318.csv,2019-03-18,True,True,[],[],360,351,
china_cities_20190319.csv,2019-03-19,True,True,[],[],360,357,
china_cities_20190320.csv,2019-03-20,True,True,[],[],360,355,
china_cities_20190321.csv,2019-03-21,True,True,[],[],345,331,
china_cities_20190322.csv,2019-03-22,True,True,[],[],360,353,
china_cities_20190323.csv,2019-03-23,True,True,[],[],360,347,
china_cities_20190324.csv,2019-03-24,True,True,[],[],360,360,
china_cities_20190325.csv,2019-03-25,True,True,[],[],360,344,
china_cities_20190326.csv,2019-03-26,True,True,[],[],360,352,
china_cities_20190327.csv,2019-03-27,True,True,[],[],360,353,
china_cities_20190328.csv,2019-03-28,True,True,[],[],345,328,
china_cities_20190329.csv,2019-03-29,True,True,[],[],360,327,
china_cities_20190330.csv,2019-03-30,True,True,[],[],360,343,
china_cities_20190331.csv,2019-03-31,True,True,[],[],360,355,
china_cities_20190401.csv,2019-04-01,True,True,[],[],360,351,
china_cities_20190402.csv,2019-04-02,True,True,[],[],360,343,
china_cities_20190403.csv,2019-04-03,True,True,[],[],360,324,
china_cities_20190404.csv,2019-04-04,True,True,[],[],360,320,
china_cities_20190405.csv,2019-04-05,True,True,[],[],360,346,
china_cities_20190406.csv,2019-04-06,True,True,[],[],360,356,
china_cities_20190407.csv,2019-04-07,True,True,[],[],360,350,
china_cities_20190408.csv,2019-04-08,True,True,[],[],360,352,
china_cities_20190409.csv,2019-04-09,True,True,[],[],360,344,
china_cities_20190410.csv,2019-04-10,True,True,[],[],360,339,
china_cities_20190411.csv,2019-04-11,True,True,[],[],360,325,
china_cities_20190412.csv,2019-04-12,True,True,[],[],360,344,
china_cities_20190413.csv,2019-04-13,True,True,[],[],360,340,
china_cities_20190414.csv,2019-04-14,True,True,[],[],360,344,
china_cities_20190415.csv,2019-04-15,True,True,[],[],360,352,
china_cities_20190416.csv,2019-04-16,True,True,[],[],360,358,
china_cities_20190417.csv,2019-04-17,True,True,[],[],360,356,
china_cities_20190418.csv,2019-04-18,True,True,[],[],360,356,
china_cities_20190419.csv,2019-04-19,True,True,[],[],360,342,
china_cities_20190420.csv,2019-04-20,True,True,[],[],360,330,
china_cities_20190421.csv,2019-04-21,True,True,[],[],360,354,
china_cities_20190422.csv,2019-04-22,True,True,[],[],360,345,
china_cities_20190423.csv,2019-04-23,True,True,[],[],360,351,
china_cities_20190424.csv,2019-04-24,True,True,[],[],360,337,
china_cities_20190425.csv,2019-04-25,True,True,[],[],360,353,
china_cities_20190426.csv,2019-04-26,True,True,[],[],360,352,
china_cities_20190427.csv,2019-04-27,True,True,[],[],360,359,
china_cities_20190428.csv,2019-04-28,True,True,[],[],360,351,
china_cities_20190429.csv,2019-04-29,True,True,[],[],360,340,
china_cities_20190430.csv,2019-04-30,True,True,[],[],360,341,
china_cities_20190501.csv,2019-05-01,True,True,[],[],360,357,
china_cities_20190502.csv,2019-05-02,True,True,[],[],360,360,
china_cities_20190503.csv,2019-05-03,True,True,[],[],360,357,
china_cities_20190504.csv,2019-05-04,True,True,[],[],360,360,
china_cities_20190505.csv,2019-05-05,True,True,[],[],360,359,
china_cities_20190506.csv,2019-05-06,True,True,[],[],360,356,
china_cities_20190507.csv,2019-05-07,True,True,[],[],360,360,
china_cities_20190508.csv,2019-05-08,True,True,[],[],360,356,
china_cities_20190509.csv,2019-05-09,True,True,[],[],360,360,
china_cities_20190510.csv,2019-05-10,True,True,[],[],345,341,
china_cities_20190511.csv,2019-05-11,True,True,[],[],360,360,
china_cities_20190512.csv,2019-05-12,True,True,[],[],360,360,
china_cities_20190513.csv,2019-05-13,True,True,[],[],360,355,
china_cities_20190514.csv,2019-05-14,True,True,[],[],360,358,
china_cities_20190515.csv,2019-05-15,True,True,[],[],360,351,
china_cities_20190516.csv,2019-05-16,True,True,[],[],360,350,
china_cities_20190517.csv,2019-05-17,True,True,[],[],360,349,
china_cities_20190518.csv,2019-05-18,True,True,[],[],360,351,
china_cities_20190519.csv,2019-05-19,True,True,[],[],360,356,
china_cities_20190520.csv,2019-05-20,True,True,[],[],360,360,
china_cities_20190521.csv,2019-05-21,True,True,[],[],360,358,
china_cities_20190522.csv,2019-05-22,True,True,[],[],360,360,
china_cities_20190523.csv,2019-05-23,True,True,[],[],360,360,
china_cities_20190524.csv,2019-05-24,True,True,[],[],360,356,
china_cities_20190525.csv,2019-05-25,True,True,[],[],360,357,
china_cities_20190526.csv,2019-05-26,True,True,[],[],360,352,
china_cities_20190527.csv,2019-05-27,True,True,[],[],360,354,
china_cities_20190528.csv,2019-05-28,True,True,[],[],360,360,
china_cities_20190529.csv,2019-05-29,True,True,[],[],360,359,
china_cities_20190530.csv,2019-05-30,True,True,[],[],360,359,
china_cities_20190531.csv,2019-05-31,True,True,[],[],360,285,
china_cities_20190601.csv,2019-06-01,True,True,[],[],360,302,
china_cities_20190602.csv,2019-06-02,True,True,[],[],360,283,
china_cities_20190603.csv,2019-06-03,True,True,[],[],360,265,
china_cities_20190604.csv,2019-06-04,True,True,[],[],360,272,
china_cities_20190605.csv,2019-06-05,True,True,[],[],360,267,
china_cities_20190606.csv,2019-06-06,True,True,[],[],360,266,
china_cities_20190607.csv,2019-06-07,True,True,[],[],360,354,
china_cities_20190608.csv,2019-06-08,True,True,[],[],360,360,
china_cities_20190609.csv,2019-06-09,True,True,[],[],360,360,
china_cities_20190610.csv,2019-06-10,True,True,[],[],360,359,
china_cities_20190611.csv,2019-06-11,True,True,[],[],360,331,
china_cities_20190612.csv,2019-06-12,True,True,[],[],360,360,
china_cities_20190613.csv,2019-06-13,True,True,[],[],360,359,
china_cities_20190614.csv,2019-06-14,True,True,[],[],360,356,
china_cities_20190615.csv,2019-06-15,True,True,[],[],360,360,
china_cities_20190616.csv,2019-06-16,True,True,[],[],360,352,
china_cities_20190617.csv,2019-06-17,True,True,[],[],360,355,
china_cities_20190618.csv,2019-06-18,True,True,[],[],360,360,
china_cities_20190619.csv,2019-06-19,True,True,[],[],360,360,
china_cities_20190620.csv,2019-06-20,True,True,[],[],345,345,
china_cities_20190621.csv,2019-06-21,True,True,[],[],360,358,
china_cities_20190622.csv,2019-06-22,True,True,[],[],360,360,
china_cities_20190623.csv,2019-06-23,True,True,[],[],360,360,
china_cities_20190624.csv,2019-06-24,True,True,[],[],360,356,
china_cities_20190625.csv,2019-06-25,True,True,[],[],345,345,
china_cities_20190626.csv,2019-06-26,True,True,[],[],360,330,
china_cities_20190627.csv,2019-06-27,True,True,[],[],360,354,
china_cities_20190628.csv,2019-06-28,True,True,[],[],360,357,
china_cities_20190629.csv,2019-06-29,True,True,[],[],360,360,
china_cities_20190630.csv,2019-06-30,True,True,[],[],360,360,
china_cities_20190701.csv,2019-07-01,True,True,[],[],360,358,
china_cities_20190702.csv,2019-07-02,True,True,[],[],360,360,
china_cities_20190703.csv,2019-07-03,True,True,[],[],360,360,
china_cities_20190704.csv,2019-07-04,True,True,[],[],360,360,
china_cities_20190705.csv,2019-07-05,True,True,[],[],360,356,
china_cities_20190706.csv,2019-07-06,True,True,[],[],360,360,
china_cities_20190707.csv,2019-07-07,True,True,[],[],360,345,
china_cities_20190708.csv,2019-07-08,True,True,[],[],360,360,
china_cities_20190709.csv,2019-07-09,True,True,[],[],360,345,
china_cities_20190710.csv,2019-07-10,True,True,[],[],360,357,
china_cities_20190711.csv,2019-07-11,True,True,[],[],360,315,
china_cities_20190712.csv,2019-07-12,True,True,[],[],360,349,
china_cities_20190713.csv,2019-07-13,True,True,[],[],360,360,
china_cities_20190714.csv,2019-07-14,True,True,[],[],360,360,
china_cities_20190715.csv,2019-07-15,True,True,[],[],360,360,
china_cities_20190716.csv,2019-07-16,True,True,[],[],360,360,
china_cities_20190717.csv,2019-07-17,True,True,[],[],360,360,
china_cities_20190718.csv,2019-07-18,True,True,[],[],345,330,
china_cities_20190719.csv,2019-07-19,True,True,[],[],360,358,
china_cities_20190720.csv,2019-07-20,True,True,[],[],360,360,
china_cities_20190721.csv,2019-07-21,True,True,[],[],360,360,
china_cities_20190722.csv,2019-07-22,True,True,[],[],360,360,
china_cities_20190723.csv,2019-07-23,True,True,[],[],360,360,
china_cities_20190724.csv,2019-07-24,True,True,[],[],360,356,
china_cities_20190725.csv,2019-07-25,True,True,[],[],360,360,
china_cities_20190726.csv,2019-07-26,True,True,[],[],360,358,
china_cities_20190727.csv,2019-07-27,True,True,[],[],360,359,
china_cities_20190728.csv,2019-07-28,True,True,[],[],360,360,
china_cities_20190729.csv,2019-07-29,True,True,[],[],360,358,
china_cities_20190730.csv,2019-07-30,True,True,[],[],360,360,
china_cities_20190731.csv,2019-07-31,True,True,[],[],360,360,
china_cities_20190801.csv,2019-08-01,True,True,[],[],360,338,
china_cities_20190802.csv,2019-08-02,True,True,[],[],360,354,
china_cities_20190803.csv,2019-08-03,True,True,[],[],360,360,
china_cities_20190804.csv,2019-08-04,True,True,[],[],360,360,
china_cities_20190805.csv,2019-08-05,True,True,[],[],330,329,
china_cities_20190806.csv,2019-08-06,True,True,[],[],330,330,
china_cities_20190807.csv,2019-08-07,True,True,[],[],345,345,
china_cities_20190808.csv,2019-08-08,True,True,[],[],360,360,
china_cities_20190809.csv,2019-08-09,True,True,[],[],330,328,
china_cities_20190810.csv,2019-08-10,True,True,[],[],345,345,
china_cities_20190811.csv,2019-08-11,True,True,[],[],360,358,
china_cities_20190812.csv,2019-08-12,True,True,[],[],345,345,
china_cities_20190813.csv,2019-08-13,True,True,[],[],240,240,
china_cities_20190814.csv,2019-08-14,True,True,[],[],315,315,
china_cities_20190815.csv,2019-08-15,True,True,[],[],360,360,
china_cities_20190816.csv,2019-08-16,True,True,[],[],360,360,
china_cities_20190817.csv,2019-08-17,True,True,[],[],360,360,
china_cities_20190818.csv,2019-08-18,True,True,[],[],360,360,
china_cities_20190819.csv,2019-08-19,True,True,[],[],360,360,
china_cities_20190820.csv,2019-08-20,True,True,[],[],360,240,
china_cities_20190821.csv,2019-08-21,True,True,[],[],315,165,
china_cities_20190822.csv,2019-08-22,True,True,[],[],90,90,
china_cities_20190823.csv,2019-08-23,True,True,[],[],15,15,
china_cities_20190825.csv,2019-08-25,True,True,[],[],225,225,
china_cities_20190826.csv,2019-08-26,True,True,[],[],360,358,
china_cities_20190827.csv,2019-08-27,True,True,[],[],360,360,
china_cities_20190828.csv,2019-08-28,True,True,[],[],360,360,
china_cities_20190829.csv,2019-08-29,True,True,[],[],360,359,
china_cities_20190830.csv,2019-08-30,True,True,[],[],15,15,
china_cities_20190831.csv,2019-08-31,True,True,[],[],345,345,
china_cities_20190901.csv,2019-09-01,True,True,[],[],225,225,
china_cities_20190902.csv,2019-09-02,True,True,[],[],360,360,
china_cities_20190903.csv,2019-09-03,True,True,[],[],165,165,
china_cities_20190904.csv,2019-09-04,True,True,[],[],330,314,
china_cities_20190905.csv,2019-09-05,True,True,[],[],360,360,
china_cities_20190906.csv,2019-09-06,True,True,[],[],360,360,
china_cities_20190907.csv,2019-09-07,True,True,[],[],360,360,
china_cities_20190908.csv,2019-09-08,True,True,[],[],360,360,
china_cities_20190909.csv,2019-09-09,True,True,[],[],360,360,
china_cities_20190910.csv,2019-09-10,True,True,[],[],360,360,
china_cities_20190911.csv,2019-09-11,True,True,[],[],345,345,
china_cities_20190912.csv,2019-09-12,True,True,[],[],360,360,
china_cities_20190913.csv,2019-09-13,True,True,[],[],360,360,
china_cities_20190914.csv,2019-09-14,True,True,[],[],345,345,
china_cities_20190915.csv,2019-09-15,True,True,[],[],360,360,
china_cities_20190916.csv,2019-09-16,True,True,[],[],345,343,
china_cities_20190917.csv,2019-09-17,True,True,[],[],330,330,
china_cities_20190918.csv,2019-09-18,True,True,[],[],330,330,
china_cities_20190919.csv,2019-09-19,True,True,[],[],330,330,
china_cities_20190920.csv,2019-09-20,True,True,[],[],300,285,
china_cities_20190921.csv,2019-09-21,True,True,[],[],75,75,
china_cities_20190922.csv,2019-09-22,True,True,[],[],105,105,
china_cities_20190923.csv,2019-09-23,True,True,[],[],360,359,
china_cities_20190924.csv,2019-09-24,True,True,[],[],330,329,
china_cities_20190925.csv,2019-09-25,True,True,[],[],330,330,
china_cities_20190926.csv,2019-09-26,True,True,[],[],330,329,
china_cities_20190927.csv,2019-09-27,True,True,[],[],345,345,
china_cities_20190928.csv,2019-09-28,True,True,[],[],300,300,
china_cities_20190929.csv,2019-09-29,True,True,[],[],330,330,
china_cities_20190930.csv,2019-09-30,True,True,[],[],345,345,
china_cities_20191001.csv,2019-10-01,True,True,[],[],360,360,
china_cities_20191002.csv,2019-10-02,True,True,[],[],180,180,
china_cities_20191003.csv,2019-10-03,True,True,[],[],210,209,
china_cities_20191004.csv,2019-10-04,True,True,[],[],330,315,
china_cities_20191005.csv,2019-10-05,True,True,[],[],360,360,
china_cities_20191006.csv,2019-10-06,True,True,[],[],360,360,
china_cities_20191007.csv,2019-10-07,True,True,[],[],360,360,
china_cities_20191008.csv,2019-10-08,True,True,[],[],360,360,
china_cities_20191009.csv,2019-10-09,True,True,[],[],360,337,
china_cities_20191010.csv,2019-10-10,True,True,[],[],300,300,
china_cities_20191011.csv,2019-10-11,True,True,[],[],285,285,
china_cities_20191012.csv,2019-10-12,True,True,[],[],360,360,
china_cities_20191013.csv,2019-10-13,True,True,[],[],360,360,
china_cities_20191014.csv,2019-10-14,True,True,[],[],360,360,
china_cities_20191015.csv,2019-10-15,True,True,[],[],360,360,
china_cities_20191016.csv,2019-10-16,True,True,[],[],360,360,
china_cities_20191017.csv,2019-10-17,True,True,[],[],360,358,
china_cities_20191018.csv,2019-10-18,True,True,[],[],360,360,
china_cities_20191019.csv,2019-10-19,True,True,[],[],360,360,
china_cities_20191020.csv,2019-10-20,True,True,[],[],360,360,
china_cities_20191021.csv,2019-10-21,True,True,[],[],360,360,
china_cities_20191022.csv,2019-10-22,True,True,[],[],360,360,
china_cities_20191023.csv,2019-10-23,True,True,[],[],360,360,
china_cities_20191024.csv,2019-10-24,True,True,[],[],360,359,
china_cities_20191025.csv,2019-10-25,True,True,[],[],360,360,
china_cities_20191026.csv,2019-10-26,True,True,[],[],360,360,
china_cities_20191027.csv,2019-10-27,True,True,[],[],360,360,
china_cities_20191028.csv,2019-10-28,True,True,[],[],360,360,
china_cities_20191029.csv,2019-10-29,True,True,[],[],360,360,
china_cities_20191030.csv,2019-10-30,True,True,[],[],360,360,
china_cities_20191031.csv,2019-10-31,True,True,[],[],360,360,
china_cities_20191101.csv,2019-11-01,True,True,[],[],360,360,
china_cities_20191102.csv,2019-11-02,True,True,[],[],360,360,
china_cities_20191103.csv,2019-11-03,True,True,[],[],360,360,
china_cities_20191104.csv,2019-11-04,True,True,[],[],360,360,
china_cities_20191105.csv,2019-11-05,True,True,[],[],345,345,
china_cities_20191106.csv,2019-11-06,True,True,[],[],360,360,
china_cities_20191107.csv,2019-11-07,True,True,[],[],360,360,
china_cities_20191108.csv,2019-11-08,True,True,[],[],360,360,
china_cities_20191109.csv,2019-11-09,True,True,[],[],345,345,
china_cities_20191110.csv,2019-11-10,True,True,[],[],360,360,
china_cities_20191111.csv,2019-11-11,True,True,[],[],360,360,
china_cities_20191112.csv,2019-11-12,True,True,[],[],360,360,
china_cities_20191113.csv,2019-11-13,True,True,[],[],360,359,
china_cities_20191114.csv,2019-11-14,True,True,[],[],360,360,
china_cities_20191115.csv,2019-11-15,True,True,[],[],360,359,
china_cities_20191116.csv,2019-11-16,True,True,[],[],360,360,
china_cities_20191117.csv,2019-11-17,True,True,[],[],360,359,
china_cities_20191118.csv,2019-11-18,True,True,[],[],360,360,
china_cities_20191119.csv,2019-11-19,True,True,[],[],360,360,
china_cities_20191120.csv,2019-11-20,True,True,[],[],360,360,
china_cities_20191121.csv,2019-11-21,True,True,[],[],360,360,
china_cities_20191122.csv,2019-11-22,True,True,[],[],360,360,
china_cities_20191123.csv,2019-11-23,True,True,[],[],360,360,
china_cities_20191124.csv,2019-11-24,True,True,[],[],360,358,
china_cities_20191125.csv,2019-11-25,True,True,[],[],360,334,
china_cities_20191126.csv,2019-11-26,True,True,[],[],360,360,
china_cities_20191127.csv,2019-11-27,True,True,[],[],360,360,
china_cities_20191128.csv,2019-11-28,True,True,[],[],360,360,
china_cities_20191129.csv,2019-11-29,True,True,[],[],360,360,
china_cities_20191130.csv,2019-11-30,True,True,[],[],360,360,
china_cities_20191201.csv,2019-12-01,True,True,[],[],360,360,
china_cities_20191202.csv,2019-12-02,True,True,[],[],360,360,
china_cities_20191203.csv,2019-12-03,True,True,[],[],345,345,
china_cities_20191204.csv,2019-12-04,True,True,[],[],360,360,
china_cities_20191205.csv,2019-12-05,True,True,[],[],360,360,
china_cities_20191206.csv,2019-12-06,True,True,[],[],360,360,
china_cities_20191207.csv,2019-12-07,True,True,[],[],360,360,
china_cities_20191208.csv,2019-12-08,True,True,[],[],360,360,
china_cities_20191209.csv,2019-12-09,True,True,[],[],345,345,
china_cities_20191210.csv,2019-12-10,True,True,[],[],360,359,
china_cities_20191211.csv,2019-12-11,True,True,[],[],345,337,
china_cities_20191212.csv,2019-12-12,True,True,[],[],360,360,
china_cities_20191213.csv,2019-12-13,True,True,[],[],360,360,
china_cities_20191214.csv,2019-12-14,True,True,[],[],360,360,
china_cities_20191215.csv,2019-12-15,True,True,[],[],360,360,
china_cities_20191216.csv,2019-12-16,True,True,[],[],360,360,
china_cities_20191217.csv,2019-12-17,True,True,[],[],360,348,
china_cities_20191218.csv,2019-12-18,True,True,[],[],360,353,
china_cities_20191219.csv,2019-12-19,True,True,[],[],360,359,
china_cities_20191220.csv,2019-12-20,True,True,[],[],360,356,
china_cities_20191221.csv,2019-12-21,True,True,[],[],360,353,
china_cities_20191222.csv,2019-12-22,True,True,[],[],360,353,
china_cities_20191223.csv,2019-12-23,True,True,[],[],360,355,
china_cities_20191224.csv,2019-12-24,True,True,[],[],360,351,
china_cities_20191225.csv,2019-12-25,True,True,[],[],360,349,
china_cities_20191226.csv,2019-12-26,True,True,[],[],360,353,
china_cities_20191227.csv,2019-12-27,True,True,[],[],360,360,
china_cities_20191228.csv,2019-12-28,True,True,[],[],360,360,
china_cities_20191229.csv,2019-12-29,True,True,[],[],360,356,
china_cities_20191230.csv,2019-12-30,True,True,[],[],360,360,
china_cities_20191231.csv,2019-12-31,True,True,[],[],360,360,
china_cities_20200101.csv,2020-01-01,True,True,[],[],360,360,
china_cities_20200102.csv,2020-01-02,True,True,[],[],360,350,
china_cities_20200103.csv,2020-01-03,True,True,[],[],360,324,
china_cities_20200104.csv,2020-01-04,True,True,[],[],360,321,
china_cities_20200105.csv,2020-01-05,True,True,[],[],360,358,
china_cities_20200106.csv,2020-01-06,True,True,[],[],360,349,
china_cities_20200107.csv,2020-01-07,True,True,[],[],360,350,
china_cities_20200108.csv,2020-01-08,True,True,[],[],360,360,
china_cities_20200109.csv,2020-01-09,True,True,[],[],360,360,
china_cities_20200110.csv,2020-01-10,True,True,[],[],360,359,
china_cities_20200111.csv,2020-01-11,True,True,[],[],360,360,
china_cities_20200112.csv,2020-01-12,True,True,[],[],360,360,
china_cities_20200113.csv,2020-01-13,True,True,[],[],360,360,
china_cities_20200114.csv,2020-01-14,True,True,[],[],360,360,
china_cities_20200115.csv,2020-01-15,True,True,[],[],360,360,
china_cities_20200116.csv,2020-01-16,True,True,[],[],360,360,
china_cities_20200117.csv,2020-01-17,True,True,[],[],360,360,
china_cities_20200118.csv,2020-01-18,True,True,[],[],360,360,
china_cities_20200119.csv,2020-01-19,True,True,[],[],360,360,
china_cities_20200120.csv,2020-01-20,True,True,[],[],360,360,
china_cities_20200121.csv,2020-01-21,True,True,[],[],360,345,
china_cities_20200122.csv,2020-01-22,True,True,[],[],300,285,
china_cities_20200123.csv,2020-01-23,True,True,[],[],360,360,
china_cities_20200124.csv,2020-01-24,True,True,[],[],360,360,
china_cities_20200125.csv,2020-01-25,True,True,[],[],360,360,
china_cities_20200126.csv,2020-01-26,True,True,[],[],360,360,
china_cities_20200127.csv,2020-01-27,True,True,[],[],360,360,
china_cities_20200128.csv,2020-01-28,True,True,[],[],360,360,
china_cities_20200129.csv,2020-01-29,True,True,[],[],360,360,
china_cities_20200130.csv,2020-01-30,True,True,[],[],360,360,
china_cities_20200131.csv,2020-01-31,True,True,[],[],360,360,
china_cities_20200201.csv,2020-02-01,True,True,[],[],360,360,
china_cities_20200202.csv,2020-02-02,True,True,[],[],360,360,
china_cities_20200203.csv,2020-02-03,True,True,[],[],360,360,
china_cities_20200204.csv,2020-02-04,True,True,[],[],360,360,
china_cities_20200205.csv,2020-02-05,True,True,[],[],360,360,
china_cities_20200206.csv,2020-02-06,True,True,[],[],360,360,
china_cities_20200207.csv,2020-02-07,True,True,[],[],360,360,
china_cities_20200208.csv,2020-02-08,True,True,[],[],360,360,
china_cities_20200209.csv,2020-02-09,True,True,[],[],360,360,
china_cities_20200210.csv,2020-02-10,True,True,[],[],360,360,
china_cities_20200211.csv,2020-02-11,True,True,[],[],360,360,
china_cities_20200212.csv,2020-02-12,True,True,[],[],360,360,
china_cities_20200213.csv,2020-02-13,True,True,[],[],360,360,
china_cities_20200214.csv,2020-02-14,True,True,[],[],360,360,
china_cities_20200215.csv,2020-02-15,True,True,[],[],360,356,
china_cities_20200216.csv,2020-02-16,True,True,[],[],360,357,
china_cities_20200217.csv,2020-02-17,True,True,[],[],360,360,
china_cities_20200218.csv,2020-02-18,True,True,[],[],360,360,
china_cities_20200219.csv,2020-02-19,True,True,[],[],360,360,
china_cities_20200220.csv,2020-02-20,True,True,[],[],360,360,
china_cities_20200221.csv,2020-02-21,True,True,[],[],360,360,
china_cities_20200222.csv,2020-02-22,True,True,[],[],360,360,
china_cities_20200223.csv,2020-02-23,True,True,[],[],360,360,
china_cities_20200224.csv,2020-02-24,True,True,[],[],360,360,
china_cities_20200225.csv,2020-02-25,True,True,[],[],360,360,
china_cities_20200226.csv,2020-02-26,True,True,[],[],360,360,
china_cities_20200227.csv,2020-02-27,True,True,[],[],360,360,
china_cities_20200228.csv,2020-02-28,True,True,[],[],285,269,
china_cities_20200229.csv,2020-02-29,True,True,[],[],360,360,
china_cities_20200301.csv,2020-03-01,True,True,[],[],360,360,
china_cities_20200302.csv,2020-03-02,True,True,[],[],360,360,
china_cities_20200303.csv,2020-03-03,True,True,[],[],360,360,
china_cities_20200304.csv,2020-03-04,True,True,[],[],360,360,
china_cities_20200305.csv,2020-03-05,True,True,[],[],360,360,
china_cities_20200306.csv,2020-03-06,True,True,[],[],360,300,
china_cities_20200307.csv,2020-03-07,True,True,[],[],360,360,
china_cities_20200308.csv,2020-03-08,True,True,[],[],360,360,
china_cities_20200309.csv,2020-03-09,True,True,[],[],360,360,
china_cities_20200310.csv,2020-03-10,True,True,[],[],360,360,
china_cities_20200311.csv,2020-03-11,True,True,[],[],360,360,
china_cities_20200312.csv,2020-03-12,True,True,[],[],360,360,
china_cities_20200313.csv,2020-03-13,True,True,[],[],360,359,
china_cities_20200314.csv,2020-03-14,True,True,[],[],360,360,
china_cities_20200315.csv,2020-03-15,True,True,[],[],360,360,
china_cities_20200316.csv,2020-03-16,True,True,[],[],360,360,
china_cities_20200317.csv,2020-03-17,True,True,[],[],360,360,
china_cities_20200318.csv,2020-03-18,True,True,[],[],360,315,
china_cities_20200319.csv,2020-03-19,True,True,[],[],360,360,
china_cities_20200320.csv,2020-03-20,True,True,[],[],360,358,
china_cities_20200321.csv,2020-03-21,True,True,[],[],360,360,
china_cities_20200322.csv,2020-03-22,True,True,[],[],360,360,
china_cities_20200323.csv,2020-03-23,True,True,[],[],360,360,
china_cities_20200324.csv,2020-03-24,True,True,[],[],360,360,
china_cities_20200325.csv,2020-03-25,True,True,[],[],360,360,
china_cities_20200326.csv,2020-03-26,True,True,[],[],360,349,
china_cities_20200327.csv,2020-03-27,True,True,[],[],360,359,
china_cities_20200328.csv,2020-03-28,True,True,[],[],360,360,
china_cities_20200329.csv,2020-03-29,True,True,[],[],360,360,
china_cities_20200330.csv,2020-03-30,True,True,[],[],360,360,
china_cities_20200331.csv,2020-03-31,True,True,[],[],360,360,
china_cities_20200401.csv,2020-04-01,True,True,[],[],360,345,
china_cities_20200402.csv,2020-04-02,True,True,[],[],360,360,
china_cities_20200403.csv,2020-04-03,True,True,[],[],360,360,
china_cities_20200404.csv,2020-04-04,True,True,[],[],360,360,
china_cities_20200405.csv,2020-04-05,True,True,[],[],360,360,
china_cities_20200406.csv,2020-04-06,True,True,[],[],360,360,
china_cities_20200407.csv,2020-04-07,True,True,[],[],360,360,
china_cities_20200408.csv,2020-04-08,True,True,[],[],360,360,
china_cities_20200409.csv,2020-04-09,True,True,[],[],345,345,
china_cities_20200410.csv,2020-04-10,True,True,[],[],360,360,
china_cities_20200411.csv,2020-04-11,True,True,[],[],360,360,
china_cities_20200412.csv,2020-04-12,True,True,[],[],360,360,
china_cities_20200413.csv,2020-04-13,True,True,[],[],360,360,
china_cities_20200414.csv,2020-04-14,True,True,[],[],360,360,
china_cities_20200415.csv,2020-04-15,True,True,[],[],360,360,
china_cities_20200416.csv,2020-04-16,True,True,[],[],360,360,
china_cities_20200417.csv,2020-04-17,True,True,[],[],360,360,
china_cities_20200418.csv,2020-04-18,True,True,[],[],360,360,
china_cities_20200419.csv,2020-04-19,True,True,[],[],360,360,
china_cities_20200420.csv,2020-04-20,True,True,[],[],360,360,
china_cities_20200421.csv,2020-04-21,True,True,[],[],360,360,
china_cities_20200422.csv,2020-04-22,True,True,[],[],360,360,
china_cities_20200423.csv,2020-04-23,True,True,[],[],360,360,
china_cities_20200424.csv,2020-04-24,True,True,[],[],360,360,
china_cities_20200425.csv,2020-04-25,True,True,[],[],345,345,
china_cities_20200426.csv,2020-04-26,True,True,[],[],360,360,
china_cities_20200427.csv,2020-04-27,True,True,[],[],360,360,
china_cities_20200428.csv,2020-04-28,True,True,[],[],360,360,
china_cities_20200429.csv,2020-04-29,True,True,[],[],360,360,
china_cities_20200430.csv,2020-04-30,True,True,[],[],360,360,
china_cities_20200501.csv,2020-05-01,True,True,[],[],360,360,
china_cities_20200502.csv,2020-05-02,True,True,[],[],360,360,
china_cities_20200503.csv,2020-05-03,True,True,[],[],360,360,
china_cities_20200504.csv,2020-05-04,True,True,[],[],360,360,
china_cities_20200505.csv,2020-05-05,True,True,[],[],360,360,
china_cities_20200506.csv,2020-05-06,True,True,[],[],360,360,
china_cities_20200507.csv,2020-05-07,True,True,[],[],360,360,
china_cities_20200508.csv,2020-05-08,True,True,[],[],360,360,
china_cities_20200509.csv,2020-05-09,True,True,[],[],360,360,
china_cities_20200510.csv,2020-05-10,True,True,[],[],360,360,
china_cities_20200511.csv,2020-05-11,True,True,[],[],360,360,
china_cities_20200512.csv,2020-05-12,True,True,[],[],360,360,
china_cities_20200513.csv,2020-05-13,True,True,[],[],345,345,
china_cities_20200514.csv,2020-05-14,True,True,[],[],360,359,
china_cities_20200515.csv,2020-05-15,True,True,[],[],360,360,
china_cities_20200516.csv,2020-05-16,True,True,[],[],360,360,
china_cities_20200517.csv,2020-05-17,True,True,[],[],360,360,
china_cities_20200518.csv,2020-05-18,True,True,[],[],360,360,
china_cities_20200519.csv,2020-05-19,True,True,[],[],360,345,
china_cities_20200520.csv,2020-05-20,True,True,[],[],360,360,
china_cities_20200521.csv,2020-05-21,True,True,[],[],360,360,
china_cities_20200522.csv,2020-05-22,True,True,[],[],360,360,
