valid_time,latitude,longitude,expver,t2m
,,,,276.9818
,,,,273.7787
,,,,275.17517
,,,,275.9447
,,,,276.58728
,,,,276.8119
,,,,276.8412
,,,,276.9486
,,,,277.09314
,,,,277.20447
,,,,275.30603
,,,,276.28845
,,,,276.96814
,,,,277.15955
,,,,277.2025
,,,,277.27087
,,,,277.3568
,,,,277.4701
,,,,277.515
,,,,272.32483
,,,,271.6881
,,,,271.526
,,,,271.39905
,,,,271.60803
,,,,271.3131
,,,,271.6588
,,,,272.026
,,,,272.1432
,,,,273.51233
,,,,272.9088
,,,,271.74866
,,,,270.96545
,,,,271.17444
,,,,271.17444
,,,,271.71936
,,,,272.0885
,,,,272.76428
,,,,274.19983
,,,,274.14124
,,,,272.4674
,,,,271.6471
,,,,271.30725
,,,,271.47913
,,,,272.09045
,,,,272.7096
,,,,273.39514
,,,,273.8932
,,,,274.0006
,,,,272.82092
,,,,272.66467
,,,,272.29358
,,,,272.9967
,,,,273.88342
,,,,274.50452
,,,,274.5963
,,,,273.42834
,,,,272.62756
,,,,271.85608
,,,,272.41272
,,,,273.56897
,,,,275.03967
,,,,275.76624
,,,,275.96155
,,,,275.97522
,,,,272.00647
,,,,271.84045
,,,,272.13147
,,,,272.98108
,,,,274.69983
,,,,276.01624
,,,,276.50452
,,,,276.4557
,,,,276.69397
,,,,271.74084
,,,,273.42444
,,,,274.34436
,,,,275.23108
,,,,276.11194
,,,,276.66077
,,,,276.8014
,,,,276.75842
,,,,277.026
,,,,273.41663
,,,,275.01233
,,,,275.88342
,,,,276.5885
,,,,276.85022
,,,,276.85608
,,,,276.96936
,,,,277.1178
,,,,277.28186
,,,,275.07288
,,,,276.16858
,,,,276.9381
,,,,277.16077
,,,,277.22913
,,,,277.25647
,,,,277.32092
,,,,277.44788
,,,,277.57874
,,,,270.95923
,,,,270.12915
,,,,269.8108
,,,,269.6897
,,,,270.01196
,,,,269.71313
,,,,270.17993
,,,,270.70142
,,,,270.97485
,,,,272.2561
,,,,271.45923
,,,,270.16235
,,,,269.44946
,,,,269.77368
,,,,269.7932
,,,,270.45923
,,,,270.98267
,,,,271.74048
,,,,273.00415
,,,,272.82642
,,,,271.1233
,,,,270.3694
,,,,270.1643
,,,,270.42798
,,,,271.1565
,,,,271.7307
,,,,272.45532
,,,,272.6565
,,,,272.64478
,,,,271.55103
,,,,271.52563
,,,,271.2854
,,,,272.19556
,,,,272.9358
,,,,273.51196
,,,,273.45337
,,,,272.12134
,,,,271.25024
,,,,270.4983
,,,,271.23267
,,,,272.59595
,,,,274.26978
,,,,274.67993
,,,,274.5901
,,,,274.30103
,,,,270.54517
,,,,270.59204
,,,,271.00024
,,,,271.9397
,,,,273.81274
,,,,275.135
,,,,275.53345
,,,,275.33228
,,,,275.17798
,,,,270.4319
,,,,272.42407
,,,,273.46313
,,,,274.3811
,,,,275.2307
,,,,275.6858
,,,,275.6194
,,,,275.3069
,,,,275.52954
,,,,272.34595
,,,,274.0725
,,,,274.97095
,,,,275.66626
,,,,275.7561
,,,,275.71704
,,,,275.67798
,,,,275.67603
,,,,275.83813
,,,,274.16235
,,,,275.2776
,,,,276.0432
,,,,276.1858
,,,,276.15845
,,,,276.11353
,,,,276.04517
,,,,276.01587
,,,,276.01
,,,,270.531
,,,,269.22437
,,,,268.9392
,,,,268.95093
,,,,269.32202
,,,,269.54077
,,,,269.8357
,,,,270.2107
,,,,270.4021
,,,,271.5232
,,,,270.32202
,,,,269.531
,,,,268.86108
,,,,269.23413
,,,,270.0681
,,,,270.8103
,,,,271.18726
,,,,271.58765
,,,,271.48022
,,,,271.66382
,,,,270.73608
,,,,270.02515
,,,,269.87085
,,,,271.04272
,,,,271.7146
,,,,272.2732
,,,,272.69897
,,,,271.11108
,,,,271.44897
,,,,271.17944
,,,,271.07007
,,,,270.88647
,,,,272.49585
,,,,274.72632
,,,,275.28687
,,,,273.91772
,,,,270.74585
,,,,270.4646
,,,,270.34155
,,,,270.58765
,,,,271.865
,,,,274.80835
,,,,276.48608
,,,,276.7771
,,,,276.28687
,,,,270.49194
,,,,271.1853
,,,,271.07983
,,,,271.36108
,,,,272.4353
,,,,274.02124
,,,,274.29077
,,,,273.8435
,,,,273.7849
,,,,269.90405
,,,,272.115
,,,,273.53882
,,,,274.91968
,,,,276.0642
,,,,275.37476
,,,,274.54272
,,,,273.98218
,,,,274.2224
,,,,271.67944
,,,,272.80444
,,,,274.4392
,,,,275.8435
,,,,275.94116
,,,,275.32202
,,,,274.74
,,,,274.6775
,,,,274.9431
,,,,274.5232
,,,,275.61108
,,,,276.5681
,,,,276.07397
,,,,275.1814
,,,,274.9021
,,,,275.13257
,,,,275.35718
,,,,275.87476
,,,,267.02612
,,,,264.6941
,,,,263.8308
,,,,263.4851
,,,,263.99878
,,,,264.19214
,,,,265.05737
,,,,265.65503
,,,,265.46362
,,,,268.18042
,,,,266.05933
,,,,264.77417
,,,,264.56323
,,,,265.07886
,,,,265.39136
,,,,266.09448
,,,,266.69214
,,,,266.9402
,,,,267.03784
,,,,267.239
,,,,266.28394
,,,,266.0476
,,,,266.364
,,,,267.2312
,,,,267.79956
,,,,268.9265
,,,,269.39526
,,,,266.25073
,,,,266.49487
,,,,266.36206
,,,,266.82495
,,,,267.04565
,,,,269.35034
,,,,270.59058
,,,,271.72144
,,,,271.67847
,,,,265.85034
,,,,265.7566
,,,,265.5398
,,,,267.17065
,,,,269.27026
,,,,271.99683
,,,,272.11792
,,,,271.3601
,,,,271.23706
,,,,265.5476
,,,,266.5691
,,,,267.9109
,,,,269.4187
,,,,271.20776
,,,,272.52417
,,,,271.57104
,,,,269.1726
,,,,269.2312
,,,,267.74878
,,,,269.3855
,,,,271.05933
,,,,272.48706
,,,,273.2605
,,,,273.3152
,,,,271.91675
,,,,269.74878
,,,,269.99097
,,,,269.9558
,,,,271.77026
,,,,272.76636
,,,,273.64917
,,,,273.57886
,,,,271.68237
,,,,270.5515
,,,,270.49487
,,,,270.89917
,,,,272.34253
,,,,273.28198
,,,,273.90698
,,,,272.89136
,,,,271.2566
,,,,270.37378
,,,,270.60034
,,,,270.8894
,,,,271.2019
,,,,265.6875
,,,,264.29102
,,,,263.04297
,,,,262.9336
,,,,263.56055
,,,,264.08984
,,,,265.38477
,,,,266.56836
,,,,266.08398
,,,,267.14258
,,,,265.87305
,,,,264.27344
,,,,264.66992
,,,,265.29883
,,,,264.8711
,,,,265.60156
,,,,266.79102
,,,,267.28125
,,,,266.99023
,,,,267.16797
,,,,266.1289
,,,,266.51758
,,,,267.14844
,,,,267.5078
,,,,268.10742
,,,,268.99414
,,,,269.35156
,,,,266.20703
,,,,266.35742
,,,,266.26367
,,,,267.1172
,,,,267.55078
,,,,269.9336
,,,,270.1289
,,,,271.01758
,,,,271.0
,,,,265.80273
,,,,265.70703
,,,,265.62305
,,,,268.0078
,,,,269.66602
,,,,271.32227
,,,,270.26172
,,,,268.85742
,,,,268.91016
,,,,265.1582
,,,,266.44336
,,,,268.33203
,,,,269.51562
,,,,268.88672
,,,,271.5078
,,,,271.10352
,,,,268.64062
,,,,269.04688
,,,,267.9082
,,,,270.16602
,,,,271.77734
,,,,272.85547
,,,,273.2539
,,,,273.33203
,,,,271.92773
,,,,269.7168
,,,,269.87695
,,,,270.33398
,,,,272.25977
,,,,273.02734
,,,,273.5918
,,,,273.3457
,,,,271.4375
,,,,270.34766
,,,,270.42188
,,,,270.86914
,,,,272.8164
,,,,273.59766
,,,,274.07812
,,,,272.92773
,,,,271.11133
,,,,270.32422
,,,,270.50195
,,,,270.7207
,,,,271.2754
,,,,265.55566
,,,,264.59863
,,,,263.62402
,,,,264.13574
,,,,264.9795
,,,,265.32324
,,,,266.15723
,,,,267.542
,,,,269.06934
,,,,267.19824
,,,,266.34082
,,,,264.84668
,,,,265.37402
,,,,266.21973
,,,,266.05957
,,,,266.44434
,,,,267.83496
,,,,268.86035
,,,,267.48145
,,,,267.62598
,,,,266.4131
,,,,266.94238
,,,,267.55566
,,,,267.88574
,,,,268.2959
,,,,268.69434
,,,,268.87598
,,,,266.55762
,,,,266.6338
,,,,266.59277
,,,,267.63574
,,,,268.0498
,,,,269.71387
,,,,269.96973
,,,,270.37012
,,,,269.77246
,,,,265.8955
,,,,265.9209
,,,,266.1455
,,,,268.5127
,,,,269.84863
,,,,270.50098
,,,,269.79004
,,,,268.667
,,,,268.9287
,,,,265.03027
,,,,267.40332
,,,,269.2744
,,,,269.99707
,,,,269.00293
,,,,271.667
,,,,271.43262
,,,,268.95605
,,,,269.11816
,,,,268.43066
,,,,270.8994
,,,,272.45605
,,,,272.8369
,,,,271.64746
,,,,272.81934
,,,,272.2256
,,,,270.29004
,,,,270.12402
,,,,271.01074
,,,,272.91504
,,,,273.46973
,,,,273.47168
,,,,273.03027
,,,,271.6084
,,,,270.9463
,,,,270.75684
,,,,271.12402
,,,,271.8838
,,,,273.55176
,,,,273.98535
,,,,273.1416
,,,,271.61035
,,,,270.97363
,,,,270.98926
,,,,270.97363
,,,,271.48926
,,,,264.84497
,,,,264.26294
,,,,264.20825
,,,,265.29224
,,,,266.06567
,,,,266.1223
,,,,266.50708
,,,,267.3352
,,,,269.06372
,,,,266.63794
,,,,266.1438
,,,,265.30786
,,,,265.87622
,,,,266.65356
,,,,267.15942
,,,,267.10474
,,,,267.93677
,,,,269.04224
,,,,267.22583
,,,,267.33716
,,,,266.05786
,,,,266.64185
,,,,267.28052
,,,,268.1809
,,,,268.2649
,,,,268.53638
,,,,268.81763
,,,,266.26294
,,,,266.2981
,,,,266.29028
,,,,267.29028
,,,,267.76685
,,,,269.02466
,,,,268.9973
,,,,269.2688
,,,,269.2063
,,,,265.40356
,,,,265.60083
,,,,265.7727
,,,,267.70044
,,,,268.90356
,,,,269.8938
,,,,269.32153
,,,,268.38794
,,,,268.65356
,,,,264.75708
,,,,267.90942
,,,,269.59692
,,,,269.94458
,,,,268.96216
,,,,271.3352
,,,,271.19458
,,,,268.9231
,,,,268.72778
,,,,267.39966
,,,,270.83716
,,,,272.26685
,,,,272.136
,,,,270.35083
,,,,272.1848
,,,,272.12427
,,,,270.40747
,,,,269.886
,,,,270.27075
,,,,272.43872
,,,,272.1809
,,,,271.58325
,,,,272.35083
,,,,271.37036
,,,,270.95435
,,,,270.49536
,,,,271.00708
,,,,270.2727
,,,,271.16333
,,,,271.90552
,,,,272.42114
,,,,271.47388
,,,,271.02075
,,,,270.9192
,,,,270.71606
,,,,271.34302
,,,,264.25684
,,,,263.70215
,,,,263.78613
,,,,265.06152
,,,,265.917
,,,,264.91504
,,,,266.0166
,,,,266.8369
,,,,268.6123
,,,,266.15918
,,,,265.67676
,,,,264.8584
,,,,265.4912
,,,,266.35254
,,,,266.7666
,,,,267.27637
,,,,268.10254
,,,,269.31738
,,,,266.7959
,,,,266.87793
,,,,265.56152
,,,,266.20215
,,,,266.97168
,,,,267.7666
,,,,268.53613
,,,,268.86035
,,,,269.34863
,,,,265.62402
,,,,265.68848
,,,,265.79785
,,,,266.84473
,,,,267.51465
,,,,268.37598
,,,,268.38574
,,,,268.70996
,,,,268.95215
,,,,264.59668
,,,,264.93652
,,,,265.14746
,,,,266.74707
,,,,267.7998
,,,,269.15918
,,,,268.7588
,,,,268.03027
,,,,268.40332
,,,,264.06152
,,,,267.65723
,,,,269.43066
,,,,269.7119
,,,,268.65723
,,,,270.65137
,,,,270.4834
,,,,268.4873
,,,,268.56152
,,,,266.09668
,,,,270.48145
,,,,271.90332
,,,,271.56738
,,,,269.7666
,,,,271.48535
,,,,271.44824
,,,,269.8916
,,,,269.68457
,,,,269.01074
,,,,271.2334
,,,,271.05762
,,,,270.4834
,,,,271.667
,,,,270.74707
,,,,270.31348
,,,,269.79785
,,,,270.66895
,,,,269.6006
,,,,270.11426
,,,,270.96973
,,,,271.71582
,,,,271.10254
,,,,270.49512
,,,,270.31738
,,,,270.19824
,,,,270.9463
,,,,263.55933
,,,,262.80347
,,,,262.83276
,,,,263.56128
,,,,264.3777
,,,,263.53784
,,,,264.2937
,,,,264.97925
,,,,266.9402
,,,,265.3816
,,,,264.6726
,,,,263.75073
,,,,264.3269
,,,,265.14526
,,,,265.53784
,,,,265.8933
,,,,266.5808
,,,,268.0984
,,,,265.8562
,,,,265.79565
,,,,264.46362
,,,,265.04956
,,,,265.78394
,,,,266.39917
,,,,266.9773
,,,,267.28198
,,,,268.2605
,,,,264.54956
,,,,264.5652
,,,,264.71753
,,,,265.6609
,,,,266.33862
,,,,266.8152
,,,,266.93628
,,,,267.239
,,,,267.3855
,,,,263.69995
,,,,263.99878
,,,,264.17456
,,,,265.40503
,,,,266.20972
,,,,267.6316
,,,,267.2273
,,,,266.79175
,,,,266.88354
,,,,263.4441
,,,,266.989
,,,,268.67456
,,,,268.83472
,,,,267.62573
,,,,268.22534
,,,,268.03784
,,,,267.114
,,,,267.00854
,,,,265.03394
,,,,269.83862
,,,,271.13354
,,,,270.59448
,,,,268.73706
,,,,269.9402
,,,,269.86792
,,,,268.65503
,,,,268.2859
,,,,267.89722
,,,,270.35815
,,,,270.06323
,,,,269.31128
,,,,270.47144
,,,,269.4441
,,,,269.0476
,,,,268.7605
,,,,269.37964
,,,,268.72534
,,,,269.18237
,,,,269.87378
,,,,270.5984
,,,,270.39917
,,,,269.45972
,,,,269.06323
,,,,269.0515
,,,,269.66284
,,,,263.38354
,,,,262.7605
,,,,262.81323
,,,,263.34253
,,,,264.239
,,,,263.6277
,,,,263.76636
,,,,264.33667
,,,,266.77417
,,,,265.24683
,,,,264.6023
,,,,263.72534
,,,,263.76245
,,,,264.66284
,,,,264.6394
,,,,265.03003
,,,,265.6023
,,,,268.05542
,,,,265.8855
,,,,265.6687
,,,,264.40308
,,,,264.40894
,,,,265.07495
,,,,265.17065
,,,,265.8777
,,,,266.11987
,,,,268.2058
,,,,264.43042
,,,,264.47534
,,,,264.5359
,,,,265.2937
,,,,265.99487
,,,,266.61987
,,,,266.80542
,,,,267.0476
,,,,267.25073
,,,,263.72534
,,,,263.99097
,,,,264.15698
,,,,265.09058
,,,,265.6902
,,,,267.22534
,,,,266.90894
,,,,266.83862
,,,,266.94995
,,,,263.66675
,,,,267.07495
,,,,268.73315
,,,,268.87964
,,,,267.55933
,,,,267.2898
,,,,267.21948
,,,,267.15112
,,,,266.948
,,,,265.10034
,,,,269.5808
,,,,270.74487
,,,,270.2312
,,,,268.61597
,,,,268.79565
,,,,268.96753
,,,,268.9441
,,,,268.26636
,,,,268.07495
,,,,270.29175
,,,,269.9519
,,,,269.22925
,,,,270.2644
,,,,269.27222
,,,,269.00073
,,,,268.8015
,,,,269.18823
,,,,269.09448
,,,,269.33667
,,,,269.71753
,,,,270.20386
,,,,270.40894
,,,,269.48315
,,,,269.05737
,,,,269.0398
,,,,269.34448
,,,,262.86475
,,,,262.13428
,,,,262.2788
,,,,263.03857
,,,,263.9292
,,,,263.00928
,,,,262.7417
,,,,263.2495
,,,,265.1499
,,,,264.84912
,,,,264.06982
,,,,263.20264
,,,,262.90186
,,,,263.79834
,,,,263.9077
,,,,264.2085
,,,,264.7202
,,,,267.32178
,,,,265.70264
,,,,265.24756
,,,,263.93896
,,,,263.58545
,,,,264.18115
,,,,264.50342
,,,,265.12842
,,,,265.28857
,,,,267.5464
,,,,264.39014
,,,,264.2671
,,,,264.1577
,,,,264.75146
,,,,265.43896
,,,,266.06006
,,,,266.18896
,,,,266.35107
,,,,266.6577
,,,,263.67725
,,,,263.8452
,,,,263.9546
,,,,264.6792
,,,,265.06592
,,,,266.58154
,,,,266.40186
,,,,266.36475
,,,,266.57568
,,,,263.7202
,,,,266.72998
,,,,268.41162
,,,,268.56982
,,,,267.12256
,,,,266.86865
,,,,266.72803
,,,,266.47998
,,,,266.50146
,,,,265.39014
,,,,269.9077
,,,,270.6792
,,,,269.7749
,,,,268.10498
,,,,267.7046
,,,,268.0913
,,,,268.86865
,,,,268.28467
,,,,268.25537
,,,,270.4253
,,,,269.84326
,,,,268.7339
,,,,268.79053
,,,,268.46826
,,,,268.61865
,,,,268.81396
,,,,268.63818
,,,,269.13623
,,,,269.25732
,,,,269.36475
,,,,269.4956
,,,,269.18506
,,,,268.82764
,,,,268.6499
,,,,268.7378
,,,,268.75537
,,,,263.21265
,,,,262.39038
,,,,262.76538
,,,,263.24194
,,,,264.06226
,,,,263.14233
,,,,262.66577
,,,,263.15015
,,,,264.44702
,,,,265.11108
,,,,264.2439
,,,,263.45288
,,,,263.02124
,,,,263.84546
,,,,263.99976
,,,,264.3396
,,,,264.82788
,,,,266.9939
,,,,265.8767
,,,,265.40015
,,,,264.21265
,,,,263.7185
,,,,264.33374
,,,,264.79468
,,,,265.41382
,,,,265.45288
,,,,267.3357
,,,,264.59937
,,,,264.4646
,,,,264.4353
,,,,265.10913
,,,,265.85132
,,,,266.4978
,,,,266.40405
,,,,266.4431
,,,,266.91577
,,,,263.906
,,,,263.89233
,,,,264.19702
,,,,264.99976
,,,,265.53687
,,,,267.00366
,,,,266.84155
,,,,266.74
,,,,266.91968
,,,,264.04663
,,,,266.19116
,,,,267.7849
,,,,268.18726
,,,,267.36108
,,,,267.18335
,,,,267.0349
,,,,266.6189
,,,,266.7068
,,,,265.79663
,,,,270.18726
,,,,270.74585
,,,,269.69507
,,,,268.00366
,,,,267.68335
,,,,268.52124
,,,,269.9392
,,,,269.48608
,,,,268.5896
,,,,270.95093
,,,,270.16382
,,,,268.81616
,,,,268.52905
,,,,268.5349
,,,,269.04663
,,,,269.4275
,,,,269.01733
,,,,269.365
,,,,269.656
,,,,269.4431
,,,,269.22046
,,,,268.9607
,,,,268.91968
,,,,268.93335
,,,,269.11304
,,,,269.01147
,,,,263.88037
,,,,262.646
,,,,262.26514
,,,,262.8081
,,,,263.9253
,,,,262.8296
,,,,262.4214
,,,,262.5288
,,,,262.91553
,,,,265.687
,,,,264.44092
,,,,263.15576
,,,,262.61865
,,,,263.7417
,,,,263.72803
,,,,264.1245
,,,,264.23193
,,,,264.9331
,,,,266.16943
,,,,265.84912
,,,,264.7163
,,,,264.08154
,,,,264.521
,,,,265.09717
,,,,265.63818
,,,,265.44678
,,,,266.187
,,,,265.00732
,,,,265.04248
,,,,265.07764
,,,,265.63232
,,,,266.16357
,,,,267.03467
,,,,266.57373
,,,,266.38232
,,,,267.00537
,,,,264.22803
,,,,264.30615
,,,,264.5913
,,,,265.3667
,,,,266.20654
,,,,267.5327
,,,,267.28662
,,,,267.08936
,,,,267.21826
,,,,264.2456
,,,,265.99365
,,,,267.08154
,,,,267.48584
,,,,267.78467
,,,,267.6538
,,,,267.3999
,,,,266.8745
,,,,267.03076
,,,,265.9956
,,,,270.27295
,,,,270.6499
,,,,269.64404
,,,,268.34717
,,,,268.1538
,,,,268.75732
,,,,269.8003
,,,,270.04248
,,,,268.5249
,,,,270.7085
,,,,270.31787
,,,,269.23975
,,,,268.6245
,,,,269.00146
,,,,269.53857
,,,,269.96436
,,,,269.30225
,,,,269.10303
,,,,269.4995
,,,,269.42334
,,,,269.29248
,,,,269.26123
,,,,269.36865
,,,,269.30615
,,,,269.41162
,,,,269.2046
,,,,264.1084
,,,,262.63184
,,,,261.6494
,,,,261.96777
,,,,263.083
,,,,262.12988
,,,,261.80566
,,,,261.76074
,,,,261.70996
,,,,265.90137
,,,,264.44824
,,,,262.67676
,,,,261.80566
,,,,262.92676
,,,,263.06738
,,,,263.53418
,,,,263.4912
,,,,263.62207
,,,,266.31152
,,,,266.1123
,,,,264.667
,,,,263.6787
,,,,263.85254
,,,,264.65332
,,,,265.18262
,,,,265.09668
,,,,265.4248
,,,,265.3506
,,,,265.4756
,,,,265.167
,,,,265.4541
,,,,265.71582
,,,,266.6045
,,,,266.37012
,,,,266.28418
,,,,266.70605
,,,,264.31738
,,,,264.5459
,,,,264.77832
,,,,265.21387
,,,,266.01855
,,,,267.40137
,,,,267.24316
,,,,267.042
,,,,267.09082
,,,,264.10254
,,,,265.99512
,,,,266.6787
,,,,266.87598
,,,,267.59277
,,,,267.61816
,,,,267.36426
,,,,266.86816
,,,,267.0381
,,,,265.68457
,,,,269.97754
,,,,270.34473
,,,,269.43066
,,,,268.34473
,,,,268.18066
,,,,268.3252
,,,,268.70605
,,,,269.23535
,,,,268.042
,,,,270.25293
,,,,270.16895
,,,,269.3252
,,,,268.77246
,,,,269.167
,,,,269.58496
,,,,270.18457
,,,,269.1006
,,,,268.583
,,,,269.08105
,,,,269.2744
,,,,269.30762
,,,,269.23145
,,,,269.47168
,,,,269.2666
,,,,269.18848
,,,,269.00684
,,,,264.62207
,,,,263.04395
,,,,261.8623
,,,,261.80762
,,,,262.708
,,,,262.57324
,,,,262.2041
,,,,261.7998
,,,,261.46582
,,,,266.4541
,,,,264.9248
,,,,263.0713
,,,,262.12012
,,,,263.02637
,,,,263.56934
,,,,263.99316
,,,,263.58887
,,,,263.52832
,,,,266.76855
,,,,266.78613
,,,,265.19824
,,,,264.16504
,,,,263.9287
,,,,264.84277
,,,,265.38184
,,,,265.3838
,,,,265.60645
,,,,266.01074
,,,,266.3916
,,,,265.95996
,,,,265.833
,,,,265.56934
,,,,266.74316
,,,,266.62988
,,,,266.63184
,,,,266.93848
,,,,264.98145
,,,,265.3955
,,,,265.49902
,,,,265.8506
,,,,266.59277
,,,,267.8877
,,,,267.77246
,,,,267.5498
,,,,267.47363
,,,,264.70996
,,,,266.6631
,,,,267.30176
,,,,267.48926
,,,,268.2295
,,,,268.35645
,,,,268.083
,,,,267.59668
,,,,267.56934
,,,,266.07324
,,,,270.18848
,,,,270.458
,,,,269.64355
,,,,269.02637
,,,,268.91504
,,,,268.55566
,,,,268.13574
,,,,268.7256
,,,,268.15723
,,,,270.21387
,,,,270.19238
,,,,269.5088
,,,,269.09863
,,,,269.06738
,,,,269.27637
,,,,270.27637
,,,,269.6494
,,,,268.58887
,,,,268.98535
,,,,269.12207
,,,,269.01465
,,,,268.96387
,,,,269.3877
,,,,269.46387
,,,,269.5791
,,,,269.54004
,,,,263.94775
,,,,262.37354
,,,,261.24854
,,,,261.47705
,,,,262.7622
,,,,262.25244
,,,,261.84424
,,,,261.36963
,,,,260.69385
,,,,265.8501
,,,,264.313
,,,,262.4458
,,,,261.79346
,,,,263.08252
,,,,263.20752
,,,,263.60596
,,,,263.1294
,,,,263.02197
,,,,266.36182
,,,,266.20752
,,,,264.62354
,,,,263.86572
,,,,263.80713
,,,,264.3579
,,,,264.8794
,,,,265.03564
,,,,265.26416
,,,,265.7798
,,,,265.95752
,,,,265.40283
,,,,265.31494
,,,,265.2583
,,,,265.93018
,,,,265.8286
,,,,265.98682
,,,,266.7036
,,,,264.813
,,,,264.96143
,,,,265.02783
,,,,265.03564
,,,,265.49463
,,,,266.60205
,,,,266.4673
,,,,266.60205
,,,,267.1665
,,,,264.5923
,,,,266.08447
,,,,266.42627
,,,,266.4419
,,,,267.08447
,,,,267.3208
,,,,267.31885
,,,,267.23096
,,,,267.49072
,,,,265.6665
,,,,269.54736
,,,,269.71143
,,,,268.8579
,,,,268.1665
,,,,268.25244
,,,,268.10596
,,,,267.8872
,,,,268.23877
,,,,268.04736
,,,,269.45557
,,,,269.58838
,,,,269.08252
,,,,268.81494
,,,,268.62354
,,,,268.90283
,,,,269.94385
,,,,269.3286
,,,,268.7329
,,,,269.27783
,,,,269.40674
,,,,269.21143
,,,,269.05127
,,,,269.14893
,,,,269.46143
,,,,270.02002
,,,,269.49268
,,,,264.63843
,,,,263.4431
,,,,262.41187
,,,,262.60132
,,,,262.98022
,,,,262.26343
,,,,261.95874
,,,,261.81616
,,,,261.19116
,,,,266.34155
,,,,265.1892
,,,,263.7517
,,,,262.87476
,,,,263.2556
,,,,263.42358
,,,,263.74585
,,,,263.60132
,,,,263.2224
,,,,266.62866
,,,,266.8728
,,,,265.66772
,,,,264.72437
,,,,264.44116
,,,,265.0642
,,,,265.38452
,,,,265.49976
,,,,265.3357
,,,,265.8435
,,,,266.43335
,,,,266.17163
,,,,265.98022
,,,,265.6931
,,,,266.48218
,,,,266.35327
,,,,266.4685
,,,,267.10718
,,,,265.09155
,,,,265.30835
,,,,265.365
,,,,265.41772
,,,,265.92554
,,,,267.00952
,,,,266.70093
,,,,266.85913
,,,,267.62085
,,,,265.01538
,,,,266.3767
,,,,266.54858
,,,,266.45483
,,,,267.07593
,,,,267.44702
,,,,267.5681
,,,,267.5603
,,,,267.8025
,,,,266.0193
,,,,269.63452
,,,,269.50952
,,,,268.56616
,,,,268.2185
,,,,268.36304
,,,,268.3728
,,,,268.34937
,,,,268.48218
,,,,268.3396
,,,,269.26733
,,,,269.60913
,,,,269.29663
,,,,269.00952
,,,,268.99
,,,,269.00757
,,,,269.04468
,,,,269.11694
,,,,268.9978
,,,,269.49976
,,,,269.6814
,,,,269.5525
,,,,269.49976
,,,,269.4646
,,,,269.51343
,,,,269.5935
,,,,269.53687
,,,,264.8468
,,,,263.6964
,,,,262.8136
,,,,262.58704
,,,,262.56946
,,,,262.0636
,,,,262.14954
,,,,262.48352
,,,,262.2589
,,,,266.4679
,,,,265.3683
,,,,264.005
,,,,263.1847
,,,,263.1671
,,,,263.37024
,,,,263.7433
,,,,264.07727
,,,,264.10266
,,,,266.72766
,,,,266.89758
,,,,265.61243
,,,,264.75696
,,,,264.5675
,,,,265.2433
,,,,265.58704
,,,,265.75305
,,,,265.7472
,,,,265.88586
,,,,266.32922
,,,,265.96594
,,,,265.84485
,,,,265.64368
,,,,266.54407
,,,,266.81946
,,,,266.98352
,,,,267.30383
,,,,265.1222
,,,,265.17493
,,,,265.08508
,,,,265.23547
,,,,265.95032
,,,,267.15735
,,,,267.33118
,,,,267.57727
,,,,268.10852
,,,,265.1554
,,,,266.29016
,,,,266.32532
,,,,266.28625
,,,,267.23743
,,,,267.77454
,,,,267.964
,,,,267.95227
,,,,268.29407
,,,,266.089
,,,,269.38
,,,,269.13
,,,,268.2921
,,,,268.3722
,,,,268.4757
,,,,268.61243
,,,,268.8468
,,,,269.0343
,,,,268.36438
,,,,269.36633
,,,,269.63782
,,,,269.34875
,,,,269.01282
,,,,269.06555
,,,,269.22766
,,,,269.46985
,,,,269.48938
,,,,269.29016
,,,,269.61243
,,,,269.755
,,,,269.6007
,,,,269.52454
,,,,269.5421
,,,,269.56555
,,,,269.68665
,,,,269.6222
,,,,264.40063
,,,,263.3518
,,,,262.6936
,,,,262.42993
,,,,262.55884
,,,,262.3557
,,,,262.43774
,,,,262.55493
,,,,262.5315
,,,,265.8479
,,,,264.86157
,,,,263.65845
,,,,263.03735
,,,,263.1682
,,,,263.4104
,,,,263.67993
,,,,263.79907
,,,,263.88892
,,,,265.95337
,,,,266.15063
,,,,264.95728
,,,,264.31274
,,,,264.5061
,,,,264.97485
,,,,265.28735
,,,,265.344
,,,,265.37915
,,,,265.1604
,,,,265.56665
,,,,265.17017
,,,,265.72095
,,,,265.969
,,,,266.6819
,,,,266.68384
,,,,266.74243
,,,,266.97485
,,,,264.48462
,,,,264.51196
,,,,264.5354
,,,,265.58228
,,,,266.6936
,,,,267.69946
,,,,267.35767
,,,,267.2854
,,,,267.8069
,,,,264.73657
,,,,265.82056
,,,,266.60376
,,,,267.21118
,,,,268.00024
,,,,267.9944
,,,,267.6897
,,,,267.28735
,,,,267.80103
,,,,265.97095
,,,,268.14868
,,,,269.04126
,,,,269.2483
,,,,268.79517
,,,,268.42603
,,,,268.17798
,,,,268.16235
,,,,268.5979
,,,,268.42407
,,,,269.2854
,,,,269.46704
,,,,269.43774
,,,,269.01392
,,,,268.87915
,,,,268.82056
,,,,269.10376
,,,,269.26196
,,,,269.6682
,,,,269.59204
,,,,269.67993
,,,,269.47095
,,,,269.26782
,,,,269.29712
,,,,269.4651
,,,,269.67603
,,,,269.6604
,,,,266.4568
