True_PM25,Predicted_PM25
71.28169,68.376
9.816901,10.666684
10.84507,9.856291
9.887324,9.52704
16.563381,15.709453
1.6760564,1.4887702
18.788733,17.526096
101.8169,95.74593
16.28169,16.222149
25.816902,24.55753
2.0140846,1.846179
47.183098,43.25576
10.211267,10.2991
8.577465,7.51734
5.5633802,5.185697
1.9577464,1.074626
18.492958,16.751543
7.3943663,5.5411506
7.690141,7.136322
43.507042,43.292812
17.676056,16.782297
52.535213,50.319588
14.422535,12.053672
15.084507,14.613102
15.478873,15.399807
49.605637,46.949158
4.5211267,4.0624876
18.309858,15.575247
24.8169,21.72889
24.647886,23.986595
68.15493,68.18108
12.239437,12.187305
42.43662,45.797295
14.323943,13.073127
43.873238,36.121517
10.977465,9.778287
4.704225,3.5255795
27.154928,27.305716
17.985914,17.276047
3.2225351,3.2715743
56.070423,55.097103
117.88732,114.50572
26.225351,24.617506
4.985915,7.3298697
7.2535214,9.509161
14.985916,13.602239
37.15493,36.26808
9.366197,8.580348
30.521128,30.607475
16.887325,15.458574
39.88732,37.219315
24.00845,26.066216
7.464789,8.0507
3.4788733,3.259479
5.6802816,4.6065316
7.352113,7.419917
80.323944,79.5567
34.239437,33.11406
58.971832,28.09395
18.05634,14.078906
4.915493,4.61558
37.78873,41.886204
7.7605634,7.867218
50.577465,48.54784
5.971831,5.8602905
18.71831,17.688648
22.43662,19.908152
31.309858,43.021206
29.239437,24.347305
2.859155,2.9985876
24.169012,25.993065
6.3239436,5.9586873
25.464788,27.340475
3.0985916,3.198617
7.887324,7.3449483
6.5633802,6.1941814
28.366198,28.01778
2.7323945,2.3728766
10.943663,10.384167
28.0,27.617573
12.887323,13.932295
17.619719,14.896607
10.084507,10.377144
6.8732395,10.523657
11.295774,10.241035
12.59155,12.531499
3.0704226,2.1494873
9.605634,10.41182
38.380283,36.765713
16.874647,15.493505
101.53522,110.25189
14.647887,14.791247
18.676056,23.429064
5.197183,5.058376
10.323944,10.684834
55.323944,48.720745
14.732394,12.369652
45.718307,44.890015
17.267607,16.973576
35.549297,40.39185
3.2112675,2.988337
74.281685,77.682625
7.098592,5.4581122
44.894367,46.10801
24.404224,23.29846
71.478874,69.25782
51.0,52.52174
51.90141,52.517002
9.915493,9.532601
125.56338,122.2132
9.915493,8.438888
41.028168,49.829086
10.225352,9.897259
13.169014,11.710392
20.49014,18.526564
13.263381,11.503095
16.15493,16.032326
6.8309855,6.4806304
9.8732395,8.939268
32.507042,35.117844
6.9014087,4.8173175
2.084507,2.2618265
3.2816901,2.85735
73.95775,72.916595
47.408447,47.547604
18.211267,16.179087
30.633802,29.933952
13.605634,13.781451
36.915493,37.705353
7.549296,5.629189
8.577465,9.381391
5.0281687,4.8028746
41.957745,38.49921
2.9436622,2.865601
14.267606,11.741875
11.380282,11.345416
12.394366,12.632602
14.169014,15.448821
9.112676,7.6836057
8.985915,8.680903
7.816901,6.317056
42.3662,44.540195
5.9014087,5.4790606
44.084507,44.467094
13.183099,11.861623
41.177467,39.83599
26.521128,27.92325
7.197183,7.149996
6.2112675,6.4254146
7.5070424,8.284995
30.056337,28.899788
15.253521,15.402226
89.338036,90.74984
5.788732,5.223385
20.12676,19.897306
6.788732,4.8715687
11.985915,9.70356
96.169014,101.03167
3.2957747,3.2501624
5.225352,9.394238
11.859155,12.4907255
6.816901,6.5924354
7.084507,6.8114605
24.0,26.407495
28.647886,27.416578
19.873241,18.499857
2.028169,1.8033056
2.5915492,2.7911167
101.478874,97.01058
9.746479,9.175235
7.464789,6.9201155
5.0,4.2458644
2.0704226,2.128033
2.4366198,2.28022
21.563381,23.12102
14.605634,14.753072
33.830986,33.45409
9.507042,9.3500595
35.239437,32.843586
20.957745,21.400257
18.746479,22.129383
1.7183099,1.7583619
2.8732395,2.4081836
8.40845,7.66641
3.4225354,3.1763933
5.4366193,4.5157976
51.070423,54.05473
2.619718,2.2219765
13.183099,13.516106
47.563377,49.109222
30.915491,31.377726
6.859155,6.4825406
21.02817,21.312073
42.94366,41.756134
23.112677,22.739609
22.577465,22.349867
12.59155,11.472774
14.309859,14.258676
9.901408,9.646726
12.746479,14.267032
14.295774,13.806542
23.802816,24.86307
39.239437,39.094
38.005634,41.231476
4.5633802,4.355322
15.450705,14.231641
2.549296,2.184865
158.92957,161.492
37.929577,39.233482
9.450705,9.018704
11.43662,11.288612
24.87324,25.750814
47.239437,48.786877
61.43662,61.124424
21.352114,20.716412
26.619719,27.349627
67.30423,76.577446
12.732394,13.034223
3.7323945,4.1895666
70.97183,90.417114
24.774649,23.42126
10.352113,9.359682
6.9577465,7.469637
11.197183,12.165394
6.422535,5.6239567
72.436615,67.85963
7.0704226,5.887857
14.098592,13.669971
20.174648,16.967838
7.338028,3.821785
2.5211267,2.044545
27.746479,25.54491
5.4788733,4.8599863
22.183098,20.184818
56.323944,54.991226
0.7746479,0.750021
6.3802814,6.7429943
8.690141,8.428726
13.71831,12.353772
82.09437,87.48217
27.774649,27.974682
7.71831,7.353947
13.507042,12.7674
11.338029,10.191734
2.2957747,1.883794
6.915493,6.4560895
6.9577465,5.112001
85.126755,81.74966
15.281691,16.922039
4.549296,4.8217645
13.43662,12.32576
24.169012,23.19267
19.830986,20.383415
7.816901,6.8374367
23.929579,22.06668
10.323944,9.916472
21.309858,21.665768
3.3239439,2.9751384
18.633802,18.279785
4.3943663,4.4651203
50.28169,48.69038
5.239436,5.366253
6.0563383,7.5990543
32.873238,34.559982
23.929579,22.061499
17.02817,15.698783
1.3239437,1.4976116
16.563381,15.948116
8.366197,8.893433
15.915493,14.97239
3.4929576,2.8478875
17.788733,17.025482
10.394366,10.411591
13.985915,14.196002
61.816902,56.508026
5.1830983,4.347372
13.478873,12.343101
11.408451,11.722888
32.464787,33.884495
42.422535,42.335236
4.3802814,3.4258742
4.3380284,4.2534075
15.605634,15.111631
1.8450704,1.6452227
3.084507,3.6842058
5.859155,5.758931
14.338028,13.217153
7.619718,7.147702
3.9154928,3.775893
65.59155,68.911514
11.464788,11.294306
32.56338,33.58274
14.281691,14.934874
26.12676,34.23879
9.0,9.100564
38.126762,39.95563
6.492958,5.8389654
17.084507,15.522229
19.338028,16.21405
27.690142,28.646885
4.0140843,3.8200603
5.1408453,4.565609
10.169015,9.976039
7.5633802,6.7715187
30.253521,29.679035
17.774649,16.535955
73.56338,76.597084
6.9577465,6.626651
25.985914,29.240536
5.0845075,5.3854556
8.338028,9.184585
25.774647,23.308172
7.492958,7.6269903
18.507042,16.995655
7.2535214,8.865167
3.9014084,2.8026333
9.690141,8.256306
15.056338,11.345703
66.28169,67.92423
5.4788733,4.690241
10.0422535,9.946658
48.323944,47.667038
13.098592,12.9788685
53.74648,54.857994
10.929578,9.848442
16.957747,16.746351
9.140845,8.000609
5.816901,5.6262975
13.014085,13.054313
37.690144,38.153046
16.591549,16.385925
26.309858,28.713129
19.211267,18.983194
1.2957746,1.0775645
25.830986,25.158356
8.5253525,8.274728
158.70987,151.72649
9.774648,10.210836
5.239436,4.8987894
27.845072,27.513824
12.549296,12.113268
10.549296,9.695587
49.014084,49.191704
35.95775,37.260857
5.6760564,5.220324
0.8732394,1.0175446
22.211266,23.221972
2.0704226,2.9132316
17.366198,16.256481
105.32817,112.04929
8.690141,8.697433
2.7323945,2.5551052
28.014086,28.307678
10.450704,11.189912
58.239433,58.37829
20.15493,20.066824
9.380281,8.750943
20.788733,18.387604
23.746479,23.35069
18.774647,18.751783
15.539436,9.244583
11.690141,10.995494
15.0422535,14.985563
30.830986,30.728477
49.6338,48.20878
9.253521,8.712517
11.056338,9.840596
2.5352113,2.5922287
2.633803,2.6326764
25.464788,23.782177
28.30986,27.420893
4.3239436,4.4975615
14.15493,13.833028
14.802816,18.791481
3.6478875,3.6231413
23.90141,22.98227
5.352113,5.578636
85.873245,84.42487
5.3943663,5.8409605
17.521126,18.09492
11.366198,10.273042
47.619717,47.483925
31.591549,33.662777
12.253521,11.422279
8.253521,7.378606
6.225352,5.1622076
3.0704226,2.659283
2.5633802,2.2743218
39.89014,47.56931
11.901408,22.405924
76.85915,75.19614
40.77042,40.51977
8.028169,7.45944
94.57747,97.38438
39.323944,42.396072
22.43662,22.304113
10.253521,9.286339
14.535212,13.79141
9.605634,9.536005
2.1549294,2.3667572
7.971831,8.0845375
13.267605,13.349991
10.563381,8.962331
14.619719,14.607321
10.802816,10.48203
46.25352,48.058178
53.859154,42.987534
41.69014,40.63856
29.69014,29.180765
35.43662,35.00245
41.380283,40.68086
4.5352116,6.651404
20.985914,20.431376
5.9577465,5.163391
20.901407,18.193867
12.549296,12.033795
22.352114,25.100895
84.95775,86.2327
36.985916,49.011814
10.267606,9.404915
6.239436,5.974368
7.225352,6.395874
9.633803,9.4627495
34.492958,33.246582
15.816901,18.689367
30.02817,25.244074
7.197183,6.553771
7.9014087,8.110989
9.492958,8.542
6.0563383,6.5741034
13.71831,16.917694
6.4788733,5.555874
4.464789,3.7423694
5.661972,3.8291512
5.2816906,4.473736
3.309859,3.9937158
43.80282,42.18218
2.1690142,1.9244816
21.352114,20.59607
2.0140846,1.9006394
2.746479,2.8404248
3.746479,3.0791442
24.084507,20.377604
10.366197,8.754124
40.056335,41.215
8.267606,7.9284706
4.197183,4.31989
21.71831,21.084038
43.507042,39.50414
3.3239439,2.3340828
3.9859154,4.207866
13.985915,13.568359
17.774649,15.353198
29.02817,28.36883
9.661972,9.077117
3.943662,3.6322181
8.0,12.296111
3.5873241,2.5302372
13.915493,14.002445
3.971831,4.476072
39.497185,39.776077
3.830986,3.26262
23.507042,19.406199
4.6056337,2.8564303
5.4788733,5.348476
7.225352,7.252696
16.478874,15.073409
4.7746477,2.9933317
25.014086,23.869938
8.112676,8.393575
42.661972,40.85893
36.478874,37.26413
28.676056,27.295225
40.43662,37.87615
15.676057,15.911846
3.0985916,3.6384199
11.169014,9.898115
14.971831,14.135111
25.450705,23.761219
4.084507,2.6907058
17.183098,16.507494
15.380282,16.257185
11.943662,11.396336
13.943662,13.847988
2.9859154,2.852953
35.105633,35.777336
19.239435,20.439577
17.380281,16.791178
11.887324,11.798596
59.014088,58.291058
3.774648,3.5258217
25.169014,26.36151
41.78873,43.00518
3.1971831,3.236985
39.649296,38.799717
58.549294,57.38941
16.239437,15.0291195
11.676056,11.5758
1.5774648,1.1607162
28.8169,27.83934
85.57746,83.666855
16.408451,15.331589
14.985916,17.730667
70.323944,69.72464
17.380281,17.125746
42.915493,40.934383
19.732395,20.000174
8.464789,8.072562
15.014085,12.905464
3.859155,3.3778155
5.3239436,5.478905
13.366198,12.11708
4.309859,4.952836
18.267605,19.192986
6.239436,6.143916
6.6760564,6.832348
1.5492958,1.4234686
15.098592,15.494534
6.5915494,5.4982305
16.774647,15.800285
10.422535,9.874906
16.985916,16.021986
22.760565,21.729618
24.661972,24.296328
4.3239436,3.0742648
15.338029,15.461508
2.1690142,1.9531659
62.450706,64.927086
1.6760564,1.463434
17.619719,27.872175
12.971831,12.878542
18.619719,13.904334
14.028169,13.148391
1.3661972,1.0909044
21.732395,21.45583
14.971831,14.893592
4.8450704,4.481867
18.71831,19.023653
12.915493,12.487485
5.0845075,4.4655766
14.40845,13.3866625
9.985915,8.946622
43.056335,45.231007
33.309856,33.875126
41.338028,40.734905
40.873238,40.765255
47.380283,47.15733
23.915493,24.330515
50.985916,48.26029
15.183098,16.52766
27.338028,31.434494
37.95493,37.432106
8.253521,8.055093
13.154929,12.365831
22.253521,22.271162
8.323944,7.698261
29.619719,27.63408
61.64789,60.09657
5.690141,4.8908772
13.97183,12.943896
3.056338,3.4675546
70.46479,69.99531
16.605635,15.786207
33.40845,32.93532
17.408451,18.316772
4.2394366,4.666606
1.7605635,1.9012982
4.1549296,4.062203
8.915493,8.220898
20.690142,19.51023
14.309859,17.957867
2.5211267,2.9129305
3.830986,4.441746
57.40845,52.69292
5.8450704,4.453947
85.718315,84.81158
28.985916,28.776867
3.774648,3.0718627
40.747887,42.178432
22.830986,22.528593
11.380282,10.556959
27.000002,25.60311
4.4788733,4.238571
116.66197,121.23663
6.0704226,6.6415553
0.0,-0.06347832
31.647886,38.012924
7.845071,9.618268
48.169014,41.76176
15.929577,13.681153
16.71831,12.663413
3.112676,1.4171963
9.901408,9.461342
47.21127,45.01548
11.112676,7.3135676
5.169014,5.2211714
4.4788733,3.644972
45.929577,46.168003
2.2957747,2.141415
3.3802817,3.0907478
186.56339,239.61293
21.866198,19.20499
51.183098,50.103317
22.394365,23.054966
48.80282,48.424812
6.352113,6.5508113
28.12676,26.367897
53.12676,59.10738
4.4084506,3.5981133
13.591549,11.957305
33.112675,32.836052
1.5352113,1.5704279
16.507042,16.510118
31.211267,31.770962
3.8028169,4.314827
53.323944,58.65216
3.1549296,2.8215773
46.225353,44.92343
17.253521,16.782747
3.774648,3.6898735
29.915493,28.268387
31.084507,31.552666
19.71831,19.203943
17.422535,17.616528
2.4788733,2.279006
21.197182,19.087078
1.2535211,1.0154061
2.4647887,1.6118637
20.469013,20.786652
6.1830983,5.087509
68.25211,73.809525
17.366198,14.850204
4.8450704,3.614968
4.985915,5.4162927
9.692958,11.593119
5.647887,5.364592
8.056338,7.2831755
38.492958,40.547516
31.845072,33.58521
9.492958,9.870407
2.0985916,1.8110766
6.7746477,7.1075344
78.70422,76.3171
25.69014,21.04065
28.070423,26.47751
7.492958,8.2597685
17.12676,17.256788
6.4366193,7.3029666
29.507044,27.281532
42.323944,38.876568
16.929579,16.917051
58.487324,53.19715
17.197184,20.155937
63.35211,64.00078
7.535211,6.8157825
7.887324,6.7346187
15.338029,13.074672
14.507043,13.1644945
14.507043,12.134678
7.3239436,9.165184
10.267606,7.567672
33.070423,33.964813
1.2957746,1.3538003
4.8450704,5.92219
23.323942,24.938862
1.7887324,1.4584838
38.126762,31.79313
94.95775,89.66043
44.732395,43.164227
19.676056,19.38272
11.605634,12.128792
18.676056,17.85579
192.11269,184.20747
1.8028169,1.6874938
9.40845,9.159284
144.05634,136.66629
14.577465,15.660494
15.943662,15.59959
39.774647,40.72558
14.661972,15.137962
64.436615,60.95397
22.12676,22.754894
31.338028,32.9829
54.14789,53.560963
32.53521,30.227924
14.281691,14.132264
8.225352,7.2640433
4.084507,3.4667783
3.5352113,3.1531274
5.112676,4.833857
43.732395,42.9499
5.3239436,4.6343784
6.5070424,6.516782
2.0140846,1.7051908
84.84507,86.43046
4.2394366,3.5474901
13.0422535,14.109814
7.9014087,8.2291765
19.78873,16.468853
43.915493,42.768467
10.380281,8.970325
3.7887323,3.760085
18.309858,18.043337
4.9577465,4.5621314
4.633803,4.7926283
23.647886,23.432047
7.6478877,8.405594
16.802816,16.723103
40.239437,37.17446
66.098595,64.452095
66.366196,68.70778
39.605633,40.838512
39.35211,36.73158
2.4366198,2.493928
3.2816901,3.143952
19.014084,18.879654
17.774649,16.345903
10.633803,10.324839
28.661972,29.584486
8.43662,7.8620324
58.267605,60.223587
71.985916,69.63374
2.6056337,2.340247
38.014084,34.407417
19.436619,20.515163
3.9295776,3.0866988
1.5352113,1.4573758
34.450703,33.91248
80.92958,84.98565
5.7042255,4.0753665
34.915493,39.42864
56.66197,54.848675
2.8169012,3.7728698
23.915493,15.679484
65.0,64.85731
4.197183,3.5918221
13.0422535,14.008489
14.281691,17.057907
14.40845,14.311593
9.591549,9.966576
13.619718,13.551852
144.8845,144.98149
22.53521,23.011703
20.704226,20.74664
1.1690141,1.2437878
14.295774,13.215595
27.338028,25.486776
11.197183,10.092253
7.492958,7.770957
1.5633804,1.2128074
6.28169,7.862985
61.732395,65.655975
22.394365,22.83877
5.492958,5.1271853
15.267605,14.693781
2.8450706,3.3229904
7.802817,8.787892
1.9577464,1.8708024
15.408451,14.726747
3.1830986,2.713407
27.46479,26.585493
4.887324,4.6353993
3.521127,3.088421
53.30986,51.180687
6.8732395,6.2578692
2.830986,2.407299
53.845074,61.41143
33.3662,34.31276
2.4366198,2.607133
5.619718,5.467857
26.492958,26.35724
4.1830983,3.9590864
41.47887,41.426834
47.80282,43.769905
7.859155,7.4567957
1.5492958,1.0663986
23.197184,22.189873
63.239433,61.0689
11.633802,11.0032625
28.887323,25.263426
35.521126,35.975937
11.450705,10.090681
4.056338,3.8345482
6.802817,9.557587
2.6760564,2.163493
6.197183,6.381219
9.450705,9.895724
4.8732395,4.543185
3.5915492,3.7313516
15.690142,15.0105295
14.014084,13.860507
89.85915,88.048035
3.2253523,2.8611498
9.535212,8.803352
31.957747,32.14994
2.1126761,2.446874
18.859156,17.922651
35.53521,35.83717
1.7887324,1.3891261
4.6901407,5.144045
35.211266,33.532516
26.464788,26.861761
8.295774,8.343732
5.352113,5.90598
2.971831,2.4588845
1.9295775,1.5153934
3.4647887,3.9847074
18.338028,18.101452
3.0140843,3.0224771
13.802817,13.885346
29.563381,21.417017
4.943662,4.1091914
27.338028,24.952887
42.042255,41.39244
4.7746477,3.6769996
2.5070422,1.8766654
26.619719,28.834059
36.183098,34.868694
1.5070422,1.3447142
10.380281,9.544498
3.3239439,3.041661
5.6338024,5.6796193
2.4366198,2.6490958
3.7042253,3.8028975
7.6760564,7.2959037
49.154926,44.813736
3.971831,3.9975603
25.66197,27.280193
28.661972,27.786695
16.830986,17.0496
107.281685,108.73213
40.873238,38.995228
5.6760564,5.164704
4.943662,3.5777812
30.126759,30.39616
96.57746,94.87599
10.028169,13.700048
7.4366193,7.056822
25.394367,22.21062
39.774647,41.888557
17.140844,16.125608
56.760563,52.73925
58.183098,57.367596
48.95775,48.05228
17.929577,17.392351
53.30986,59.686165
23.478872,23.629005
79.92958,79.686325
18.577465,16.741705
2.225352,1.9020345
7.71831,4.627913
3.5352113,2.7620728
4.28169,4.996549
4.6056337,4.67037
19.056337,18.247396
2.549296,3.1155617
19.211267,16.698776
2.1267605,1.6440511
11.605634,14.636335
1.887324,1.577726
8.676057,9.316611
3.746479,4.2233796
76.92958,103.215096
9.342254,7.8100214
23.323942,22.194807
16.690142,17.4984
24.028168,23.714994
87.5493,88.95532
7.6760564,8.453731
4.8732395,4.908097
28.535212,28.493086
17.394367,15.426358
1.7887324,1.54891
10.956338,11.073486
22.87324,20.418121
46.816902,50.071663
23.845072,23.836582
78.46479,78.10925
11.760564,11.965479
3.0281692,3.4089465
3.8732395,3.4625764
3.574648,3.5484123
20.436619,23.264086
3.8169012,3.5865521
29.760563,26.625347
1.8732395,2.0679355
11.619718,13.330504
4.309859,3.9479322
22.323944,18.138052
1.8732395,1.9942205
6.492958,6.327159
31.816902,32.16371
8.830986,7.28106
70.14507,67.15605
13.690142,13.578887
14.478872,14.255834
6.4366193,6.4170675
3.2816901,3.1853878
66.64789,67.43373
12.59155,12.121737
8.183099,8.282416
108.61409,113.264854
8.850704,8.925404
68.1831,65.24215
8.71831,8.736627
9.225352,15.521638
73.04226,73.83794
23.845072,25.808758
3.859155,3.3552694
19.90141,19.540974
11.450705,11.481837
6.5915494,5.9934206
9.56338,9.701205
129.77466,131.57948
2.056338,1.6749374
41.577465,36.52449
2.9859154,2.410574
9.8732395,9.030296
16.985916,15.530694
3.746479,2.9797473
23.239435,21.920595
4.309859,4.915644
11.8732395,12.18807
16.507042,22.611872
3.8450706,3.1621923
36.140846,30.801668
13.732395,13.544598
2.830986,2.419505
38.69014,41.721542
33.577465,33.531796
24.014086,23.213594
1.4788733,0.97769696
41.028168,40.48182
2.9859154,3.1301956
11.845071,14.733573
6.197183,6.123558
6.6478877,6.453979
92.873245,86.4621
11.295774,10.34506
38.169014,38.227806
23.43662,23.285563
75.19718,73.731964
13.591549,13.771171
25.985914,24.978186
36.43662,37.10943
11.76479,11.254032
7.4788733,7.1697445
11.56338,12.073119
21.633802,21.53543
12.281691,11.778113
8.816901,9.078153
3.112676,2.5505505
26.521128,30.239162
42.704227,41.616077
8.450705,8.244721
23.070423,22.692846
2.971831,3.1757934
2.9154928,2.6715007
26.0,33.181114
1.0,1.4011132
2.225352,1.5806669
17.90141,15.907497
37.690144,32.328007
1.8169014,1.679558
58.197186,52.472687
8.802816,8.131782
28.873238,28.73178
26.1831,26.082006
4.352113,4.5380163
25.985914,23.51747
33.492958,32.372887
6.8309855,6.58027
74.82817,77.37866
31.816902,31.760332
27.859154,31.511684
33.084507,32.521965
124.33803,121.151085
43.267605,43.84074
1.4225353,1.3212483
9.253521,9.217355
6.859155,6.8084655
23.774649,22.329603
20.056337,20.289404
13.478873,13.255207
3.2535212,2.878381
1.4225353,1.4458616
16.985916,16.666006
3.8732395,3.630689
14.760563,14.5131035
21.788733,21.593893
2.3098593,2.2807918
2.4929576,3.0609086
33.61972,33.11694
15.366198,10.868213
50.830986,52.658504
37.56338,35.91593
26.633802,28.51246
24.760563,24.842453
12.830985,14.775927
7.4084506,8.504601
5.859155,5.1366715
23.295774,24.122086
11.788733,10.490251
7.338028,7.143688
53.07042,51.11809
45.52113,41.80523
51.16901,50.162468
50.605633,56.185825
2.4929576,3.129805
57.067604,64.46019
9.8732395,11.68253
2.3943663,2.1541739
71.056335,62.56316
13.267605,12.788633
7.267606,6.430019
20.84507,20.366203
7.112676,5.9521494
23.380281,24.104492
3.8028169,2.966184
11.380282,11.323889
5.253521,5.120014
33.422535,32.081707
11.112676,10.953331
5.859155,5.285506
14.169014,13.518168
27.28169,27.26132
8.690141,7.556209
2.5633802,2.480915
12.901409,14.175658
73.211266,77.34525
7.9577465,8.710216
7.943662,7.8834586
33.267605,35.00532
69.77464,69.807434
2.549296,2.43304
11.676056,11.876377
11.71831,12.770108
14.211267,13.586858
7.7605634,7.0621085
25.253521,23.091917
24.507042,23.14224
10.183099,9.84192
41.77465,42.035847
196.23944,202.27553
2.5774648,2.5714447
98.80282,97.671936
2.5352113,1.9321327
17.43662,17.123886
17.56338,17.410349
9.183099,7.251409
12.295774,11.202108
121.521126,109.22258
16.28169,16.33844
203.76056,205.61987
4.6056337,4.0268207
26.732395,23.15417
9.169014,9.597389
3.521127,2.9690118
13.380282,12.26998
12.84507,13.033934
7.4450703,7.8261256
19.802816,19.11035
3.4647887,2.6989307
8.225352,8.326068
4.3943663,4.5289183
8.8732395,7.211743
37.94366,36.097393
45.80282,47.458275
10.605634,12.336712
1.4647888,1.3397357
4.9577465,5.711155
9.1267605,8.715078
7.5042257,6.580244
21.295774,25.299417
8.985915,8.876081
20.577463,19.316683
5.690141,5.942477
134.831,137.0883
26.549295,24.785046
32.732395,29.50485
6.4366193,5.7384768
24.577463,27.611212
15.281691,12.666815
51.04225,46.2192
83.67605,76.124916
7.1267605,4.868628
28.169016,18.532196
14.478872,13.013079
30.197184,30.569649
28.8169,27.302713
74.84507,80.16406
11.676056,11.646852
29.816902,48.684685
9.521127,10.616254
12.816901,11.983533
3.6901407,3.0796902
98.22536,98.96403
8.507042,8.392029
8.774648,8.051837
2.9577465,2.789317
57.014084,64.24789
4.633803,4.8450866
20.605633,20.107727
21.464788,22.294584
13.422535,12.155777
25.802818,25.283855
103.4507,101.23957
64.91549,65.71753
8.830986,9.918971
7.8309855,6.4237866
8.43662,8.309919
9.323944,9.847642
25.098593,25.100744
20.084507,20.741274
42.30986,42.511055
12.56338,11.992615
1.2957746,1.2601696
14.802816,13.323009
89.85915,88.57337
57.85352,59.34151
30.87324,32.737263
43.61972,45.090813
54.957745,53.162132
16.97183,18.059444
13.154929,14.667087
66.1831,67.087524
22.94366,24.31277
5.056338,4.988816
4.4084506,5.018227
9.02817,8.304752
24.633804,24.886652
81.1831,80.572685
0.7887324,0.59052175
5.4788733,4.4717946
8.183099,7.672242
13.225351,13.279454
16.71831,15.622997
4.352113,6.5070653
3.1830986,3.0981119
12.612676,14.80219
4.8169017,5.3345857
22.450703,22.974842
60.014084,58.999126
30.338028,30.5461
197.30986,210.70781
11.084507,10.389748
2.3802817,2.0785956
20.197182,19.143274
72.28169,67.64014
5.450704,5.772203
1.6619719,1.3808516
19.338028,19.26779
18.907042,18.310232
22.999998,24.349075
5.366197,5.1688304
1.4507042,1.2221712
39.35211,36.559315
13.478873,11.197015
17.760563,16.388153
3.4084506,2.478953
16.478874,15.041961
1.1549296,0.8078622
69.70422,68.03997
10.816901,11.972515
10.112676,8.993488
9.056338,9.3563175
37.014084,35.994938
44.980286,44.805653
12.921127,12.304666
14.366197,14.156709
51.183098,48.36672
2.859155,2.5057056
5.4084506,7.0868845
57.323944,51.75633
39.05634,41.267483
42.619717,43.011673
57.04225,63.13697
5.3380284,5.2500787
33.05634,32.5875
23.052114,22.974455
2.9859154,2.8299859
2.619718,2.4822984
2.225352,1.695173
69.74648,83.87543
5.169014,4.734533
5.0704226,4.734425
29.056337,47.288254
9.605634,8.999474
8.985915,8.669666
12.887323,12.5129385
6.267606,8.418313
11.788733,10.494344
15.267605,14.988154
27.352112,26.62004
28.577465,35.26875
9.056338,9.588454
6.2535214,5.2882
2.3521125,2.609288
76.985916,68.30259
4.6760564,4.446884
39.64789,37.605915
18.591549,22.190384
19.140844,19.320063
62.97183,65.53689
63.859158,65.865906
7.1267605,7.0066996
32.760563,29.93372
17.957747,16.445097
124.91549,133.80867
21.380281,19.38413
7.7999997,7.2114086
28.622534,28.749678
7.9295774,6.2690964
34.05634,34.727734
47.295773,46.482277
16.28169,13.568802
7.535211,7.5919394
3.6901407,3.303917
36.619717,35.00775
73.7662,68.800125
8.625352,8.605346
132.04225,148.89374
8.605634,8.30144
27.859154,27.59845
21.605633,21.07436
7.0281687,6.897365
6.5774646,5.677657
0.91549295,0.6776777
3.6619718,3.6003695
1.8732395,1.8541193
29.366198,28.430002
56.267605,49.977768
19.985916,20.857653
21.915493,21.16613
5.3070426,5.1537027
0.8450704,0.9316027
81.84507,83.00978
10.422535,11.117096
4.253521,4.0186806
7.535211,6.558312
16.661972,14.670197
79.76057,81.47197
6.3239436,6.023554
39.661972,36.738255
74.633804,71.60872
8.901408,9.326323
1.971831,1.8073287
3.2957747,2.7374046
8.338028,6.5321546
7.746479,7.8832045
40.492958,41.719
13.084507,12.075948
5.267606,5.146096
10.647887,10.256598
30.492958,30.766748
2.9859154,3.1229494
20.605633,19.595852
5.056338,5.4907064
15.943662,15.862511
20.605633,21.237247
51.084507,46.433563
7.1267605,6.765898
29.577465,32.337112
14.929578,15.115195
30.380281,32.126717
3.9295776,4.762229
5.3380284,6.012863
12.309859,10.323108
23.394365,25.143
58.28169,57.3138
41.830986,38.881947
36.323944,36.117744
31.87324,31.25139
19.338028,18.57801
9.915493,9.937464
35.915493,37.7676
43.422535,43.847466
5.71831,6.932467
30.239437,31.727457
10.760563,10.387698
26.239437,25.815563
12.704226,9.085686
4.4366198,4.6319904
10.59155,11.153781
13.929577,13.567979
19.0,20.84676
34.423943,29.861624
17.084507,16.987383
45.07042,43.513992
30.197184,30.030283
14.946479,15.383595
35.90141,37.7911
18.211267,17.448263
5.0704226,5.9135156
6.732394,6.7101765
7.6478877,6.461444
57.10986,57.55932
5.5070424,5.5014133
199.23944,180.96954
16.788733,16.240242
1.309859,1.1107283
6.3098593,5.2462935
13.1267605,12.393787
55.042255,54.245808
51.676056,51.59483
37.985916,38.03856
4.460563,3.4213521
44.12676,42.791386
10.802816,9.959883
13.8732395,11.304145
9.070423,8.830994
6.549296,5.7894998
27.084507,26.685072
9.380281,7.991789
35.366196,36.27569
5.5774646,4.854483
6.7746477,6.401763
15.985915,10.342376
16.197184,13.971294
14.647887,14.070474
9.901408,9.278878
24.140844,25.11354
0.7323944,0.48784503
13.43662,13.016507
15.070422,14.769398
18.676056,17.72908
7.549296,7.807264
63.929577,65.25918
12.323943,12.101159
14.352113,14.747276
43.1831,44.766273
18.746479,19.189657
27.704224,26.748287
25.295774,24.113592
29.211267,28.748251
8.070423,7.461647
4.6760564,4.200481
53.211266,54.76204
7.915493,7.4013753
23.774649,27.402275
1.3239437,0.8645718
63.253525,59.916695
14.140845,12.188972
19.09859,17.81292
